n,per_day,hit_rate,win_rate,mean_pct,median_pct,pl_ratio,front_mean_pct,back_mean_pct,both_halves_positive,spike_mean_pct,spike_median_pct,label,k
31304,23.05,72.412,43.95,-0.0766,-0.2995,1.187,-0.3771,0.1039,False,2.1644,1.4268,clv≥0.95 & vol_ratio≥1 & rsi6≤60,3
113260,83.4,79.774,45.372,-0.0767,-0.26,1.126,-0.2313,0.0173,False,2.443,1.6706,ma20_bias≥3 & rsi6≤60 & range_contract≤0.8,3
224518,165.33,77.743,44.62,-0.0771,-0.3194,1.166,-0.3057,0.0599,False,2.5728,1.7783,clv≥0.85 & atr_pct≥3.5 & breadth≥55,3
340296,250.59,74.595,42.348,-0.0773,-0.3852,1.266,-0.2219,0.0347,False,2.1753,1.3739,pct_chg≥2 & atr_pct≤4.5 & breadth≥45,3
52755,38.85,69.101,40.246,-0.0779,-0.3962,1.358,-0.3999,0.1192,False,1.808,1.0514,clv≥0.95 & vol_ratio≥1 & atr_pct≤3.5,3
127734,94.06,74.902,43.831,-0.0787,-0.26,1.191,-0.3677,0.0477,False,2.243,1.4467,clv≥0.95 & breadth≥55 & turnover≥1,3
156453,115.21,77.684,46.113,-0.0788,-0.26,1.106,-0.2581,0.0246,False,2.8343,2.0074,pct_chg≥2 & turnover≥3 & rsi6≤60,3
33791,24.88,70.726,40.875,-0.0789,-0.5621,1.363,-0.579,0.2966,False,2.5756,1.5321,clv≥0.95 & vol_ratio≥1.5 & turnover≤15,3
19470,14.34,66.677,40.544,-0.079,-0.8102,1.405,-0.7947,0.5286,False,3.3297,1.7587,clv≥0.85 & pct_chg≥0 & vol_ratio≥2.5,3
72947,53.72,73.122,42.004,-0.0794,-0.4039,1.278,-0.3952,0.1195,False,2.1214,1.3519,clv≥0.95 & pct_chg≥2 & atr_pct≤4.5,3
105939,78.01,73.253,43.806,-0.0794,-0.26,1.179,-0.2406,0.0231,False,1.9789,1.2377,pct_chg≥0 & vol_ratio≥1 & range_contract≤0.8,3
56301,41.46,75.667,44.674,-0.0798,-0.26,1.151,-0.3061,0.042,False,2.2642,1.566,clv≥0.95 & pct_chg≥2 & rsi6≤60,3
159927,117.77,67.913,41.325,-0.0799,-0.26,1.234,-0.138,-0.048,False,1.2864,0.8388,atr_pct≤2.5 & ma20_bias≥0 & breadth≥55,3
273515,201.41,76.211,43.568,-0.08,-0.4281,1.22,-0.3761,0.0643,False,2.7676,1.7852,clv≥0.7 & breadth≥55 & turnover≥3,3
233395,171.87,73.807,42.278,-0.0801,-0.3844,1.271,-0.3566,0.1117,False,2.3373,1.4244,clv≥0.85 & vol_ratio≥1 & breadth≥45,3
46724,34.41,70.906,39.718,-0.0803,-0.409,1.378,-0.1932,0.0209,False,1.7708,1.0744,vol_ratio≥1.5 & atr_pct≤2.5 & ma20_bias≥3,3
148273,109.18,73.181,43.374,-0.0807,-0.26,1.198,-0.3019,0.0299,False,1.9885,1.2704,clv≥0.95 & breadth≥55 & turnover≤8,3
285803,210.46,78.164,44.708,-0.0811,-0.26,1.154,-0.2196,0.0086,False,2.4558,1.6865,pct_chg≥2 & breadth≥45 & range_contract≤1.2,3
68558,50.48,74.537,45.652,-0.082,-0.26,1.115,-0.1691,-0.0162,False,2.3803,1.5752,vol_ratio≥1.5 & breadth≥55 & rsi6≤60,3
36280,26.72,67.346,39.774,-0.0822,-0.7728,1.438,-0.6217,0.4193,False,3.0073,1.5707,clv≥0.7 & vol_ratio≥2.5 & atr_pct≤4.5,3
684588,504.11,75.246,43.381,-0.0825,-0.2939,1.211,-0.1936,-0.0011,False,2.2556,1.4129,vol_ratio≥1 & breadth≥55 & turnover≤15,3
108894,80.19,69.814,39.356,-0.0826,-0.4861,1.42,-0.3806,0.1778,False,2.0894,1.1615,clv≥0.7 & vol_ratio≥1.5 & atr_pct≤3.5,3
8589,6.32,69.927,39.038,-0.0826,-0.5406,1.442,-0.2339,0.0898,False,2.1282,1.2238,vol_ratio≥2.5 & atr_pct≤2.5 & hhv60_pos≥0.95,3
332114,244.56,75.38,41.052,-0.0826,-0.4182,1.324,-0.234,0.0208,False,2.1342,1.3129,atr_pct≤4.5 & ma20_bias≥3 & breadth≥55,3
456370,336.06,76.743,43.274,-0.0828,-0.3831,1.224,-0.2746,0.0571,False,2.5297,1.6444,clv≥0.7 & pct_chg≥2 & breadth≥45,3
242196,178.35,74.15,42.733,-0.0833,-0.4129,1.256,-0.2428,0.0423,False,2.5273,1.5367,vol_ratio≥1.5 & breadth≥55 & turnover≤15,3
1195186,880.11,74.75,43.69,-0.0834,-0.26,1.185,-0.17,-0.0259,False,2.0746,1.3178,pct_chg≥0 & breadth≥55 & turnover≤15,3
264369,194.68,76.863,43.869,-0.0839,-0.4524,1.209,-0.3142,0.0348,False,2.9731,1.9558,pct_chg≥2 & breadth≥55 & turnover≥3,3
181002,133.29,72.31,41.201,-0.0843,-0.3919,1.304,-0.3327,0.1061,False,1.9569,1.198,clv≥0.7 & pct_chg≥2 & atr_pct≤3.5,3
586562,431.93,77.007,43.539,-0.0856,-0.3728,1.208,-0.2303,0.0233,False,2.4998,1.6509,pct_chg≥2 & breadth≥45 & turnover≤15,3
99970,73.62,71.59,40.829,-0.086,-0.5217,1.354,-0.4843,0.2543,False,2.5605,1.5038,clv≥0.85 & vol_ratio≥1.5 & turnover≤15,3
156727,115.41,73.199,43.275,-0.086,-0.26,1.201,-0.3212,0.0299,False,2.0519,1.2956,clv≥0.95 & breadth≥55 & turnover≤15,3
814960,600.12,72.317,42.597,-0.0874,-0.26,1.215,-0.1576,-0.0412,False,1.7659,1.1104,pct_chg≥0 & atr_pct≤4.5 & breadth≥55,3
785408,578.36,74.247,43.199,-0.0883,-0.26,1.205,-0.2368,0.0067,False,2.124,1.3289,clv≥0.7 & pct_chg≥-3 & breadth≥55,3
122165,89.96,72.378,39.458,-0.0886,-0.5409,1.418,-0.4084,0.1553,False,2.2611,1.3196,pct_chg≥2 & atr_pct≤3.5 & ma20_bias≥3,3
156464,115.22,73.163,43.234,-0.0894,-0.26,1.2,-0.3328,0.0298,False,2.0755,1.3021,clv≥0.95 & pct_chg≥0 & breadth≥55,3
683970,503.66,74.974,43.3,-0.0894,-0.3166,1.21,-0.2013,-0.0103,False,2.309,1.424,pct_chg≥-3 & vol_ratio≥1 & breadth≥55,3
787057,579.57,74.241,43.191,-0.0898,-0.26,1.203,-0.2385,0.0054,False,2.1253,1.3298,clv≥0.7 & breadth≥55,2
200670,147.77,74.065,41.113,-0.0904,-0.4006,1.322,-0.3302,0.0788,False,2.3286,1.2956,pct_chg≥0 & hhv60_pos≥0.95 & breadth≥55,3
969956,714.25,75.916,44.085,-0.0912,-0.26,1.169,-0.1959,-0.0292,False,2.2936,1.477,pct_chg≥0 & breadth≥55 & turnover≥1,3
186768,137.53,78.654,46.216,-0.0913,-0.26,1.089,-0.3118,0.0637,False,2.8075,2.054,clv≥0.7 & atr_pct≥5 & rsi6≤60,3
162203,119.44,72.332,40.897,-0.0914,-0.4213,1.319,-0.3143,0.0806,False,2.0437,1.222,pct_chg≥2 & atr_pct≤3.5 & hhv60_pos≥0.85,3
1078777,794.39,74.669,43.956,-0.0933,-0.26,1.157,-0.1528,-0.0542,False,2.0221,1.3055,pct_chg≥0 & breadth≥55 & rsi6≤75,3
744548,548.27,73.575,42.866,-0.0936,-0.26,1.203,-0.1738,-0.0457,False,1.8848,1.1994,atr_pct≤4.5 & breadth≥55 & turnover≥1,3
36819,27.11,70.431,39.542,-0.0938,-0.3712,1.355,-0.2175,0.0163,False,1.6703,0.9934,vol_ratio≥1.5 & atr_pct≤2.5 & hhv60_pos≥0.95,3
171029,125.94,72.616,40.764,-0.0939,-0.4867,1.341,-0.3604,0.1714,False,2.3911,1.4348,clv≥0.7 & vol_ratio≥1.5 & turnover≤8,3
375927,276.82,73.814,43.597,-0.0939,-0.26,1.17,-0.2406,-0.0077,False,1.9994,1.2953,clv≥0.85 & breadth≥55 & rsi6≤75,3
614102,452.21,73.735,41.893,-0.0943,-0.2944,1.246,-0.1963,-0.0263,False,1.8597,1.1535,atr_pct≤4.5 & ma20_bias≥0 & breadth≥55,3
505160,371.99,69.794,41.685,-0.0945,-0.26,1.229,-0.1985,-0.0315,False,1.5504,0.9697,clv≥0.5 & atr_pct≤3.5 & breadth≥55,3
229766,169.19,80.592,45.152,-0.095,-0.26,1.119,-0.1852,-0.0231,False,2.4335,1.7094,ma20_bias≥3 & turnover≤8 & rsi6≤60,3
28886,21.27,70.325,38.697,-0.0951,-0.4745,1.423,-0.3073,0.0646,False,1.8595,1.1001,pct_chg≥2 & atr_pct≤2.5 & ma20_bias≥3,3
499220,367.61,77.342,44.096,-0.0951,-0.3271,1.168,-0.1901,-0.0249,False,2.4358,1.6505,pct_chg≥2 & breadth≥45 & rsi6≤75,3
155036,114.16,72.511,40.149,-0.0954,-0.4994,1.365,-0.3005,0.0861,False,2.205,1.3107,vol_ratio≥1.5 & atr_pct≤3.5 & ma20_bias≥3,3
89366,65.81,67.873,41.275,-0.0955,-0.26,1.254,-0.3227,0.0298,False,1.5704,0.9542,clv≥0.95 & atr_pct≤3.5 & breadth≥45,3
1051586,774.36,74.329,43.258,-0.0963,-0.26,1.185,-0.195,-0.0288,False,1.9948,1.2793,clv≥0.5 & breadth≥55 & turnover≤8,3
159093,117.15,73.084,43.191,-0.0963,-0.26,1.195,-0.3425,0.0247,False,2.0727,1.3003,clv≥0.95 & pct_chg≥-3 & breadth≥55,3
20028,14.75,66.502,40.418,-0.0965,-0.8192,1.398,-0.8107,0.5094,False,3.3039,1.7487,clv≥0.85 & pct_chg≥-3 & vol_ratio≥2.5,3
289704,213.33,77.831,44.323,-0.0967,-0.2912,1.154,-0.2351,0.0042,False,2.3578,1.6317,pct_chg≥2 & turnover≤8 & range_contract≤1.2,3
159227,117.25,73.083,43.184,-0.0969,-0.26,1.194,-0.3428,0.024,False,2.0739,1.3008,clv≥0.95 & breadth≥55,2
1032111,760.02,74.412,43.26,-0.0972,-0.26,1.192,-0.2065,-0.0261,False,2.1214,1.3263,clv≥0.5 & pct_chg≥0 & breadth≥55,3
324016,238.6,76.905,45.173,-0.0981,-0.26,1.117,-0.1617,-0.0491,False,2.3867,1.6529,pct_chg≥2 & pct_chg≤7 & rsi6≤60,3
185325,136.47,73.923,44.324,-0.0982,-0.26,1.147,-0.2486,0.0106,False,2.1858,1.4357,clv≥0.7 & vol_ratio≥1 & rsi6≤60,3
213877,157.49,65.616,41.489,-0.0982,-0.26,1.183,-0.1686,-0.0583,False,1.2156,0.7981,pct_chg≥0 & atr_pct≤2.5 & breadth≥55,3
32027,23.58,62.997,41.106,-0.0983,-0.26,1.207,-0.2489,-0.0217,False,1.2124,0.7634,clv≥0.95 & atr_pct≤2.5 & breadth≥55,3
699295,514.94,70.078,42.079,-0.0986,-0.26,1.2,-0.1801,-0.0476,False,1.5147,0.9634,pct_chg≥-3 & atr_pct≤3.5 & breadth≥55,3
16162,11.9,73.506,43.943,-0.0987,-0.26,1.162,-0.2989,0.0495,False,2.1488,1.3445,pct_chg≥-3 & vol_ratio≥1.5 & range_contract≤0.8,3
701613,516.65,70.1,42.088,-0.0988,-0.26,1.199,-0.1806,-0.0475,False,1.5124,0.9635,atr_pct≤3.5 & breadth≥55 & turnover≤15,3
688364,506.9,73.781,44.431,-0.0994,-0.26,1.127,-0.1724,-0.0509,False,1.9691,1.2837,clv≥0.5 & breadth≥55 & rsi6≤60,3
211457,155.71,65.514,41.215,-0.0995,-0.26,1.184,-0.1645,-0.0636,False,1.1781,0.7802,atr_pct≤2.5 & hhv60_pos≥0.85 & breadth≥55,3
74006,54.5,70.789,39.552,-0.0997,-0.3591,1.323,-0.1519,-0.0661,False,1.5207,0.9489,atr_pct≤2.5 & ma20_bias≥3 & breadth≥45,3
703920,518.35,70.081,42.066,-0.0998,-0.26,1.198,-0.1817,-0.0486,False,1.5151,0.9639,atr_pct≤3.5 & breadth≥55,2
61551,45.32,74.515,43.481,-0.0999,-0.3313,1.191,-0.2847,0.0394,False,2.3038,1.4533,vol_ratio≥1.5 & breadth≥55 & range_contract≤1.2,3
690847,508.72,70.094,42.127,-0.1002,-0.26,1.192,-0.178,-0.051,False,1.4965,0.9603,atr_pct≤3.5 & breadth≥55 & turnover≤8,3
220826,162.61,72.515,41.375,-0.1006,-0.3883,1.273,-0.288,0.052,False,1.9279,1.2062,pct_chg≥2 & atr_pct≤3.5 & turnover≤8,3
1228153,904.38,74.606,43.563,-0.1012,-0.26,1.174,-0.187,-0.0447,False,2.1128,1.3289,pct_chg≥0 & breadth≥55,2
8968,6.6,68.098,41.893,-0.1015,-0.26,1.192,-0.2418,-0.0076,False,1.4091,0.9243,pct_chg≥2 & atr_pct≤2.5 & range_contract≤1.2,3
428806,315.76,77.83,44.378,-0.1016,-0.3464,1.155,-0.2591,0.0047,False,2.5753,1.7734,clv≥0.7 & atr_pct≥3.5 & breadth≥55,3
255469,188.12,73.481,40.091,-0.1017,-0.417,1.332,-0.2557,0.0056,False,1.8785,1.1421,atr_pct≤3.5 & ma20_bias≥3 & breadth≥45,3
236243,173.96,73.758,42.195,-0.1017,-0.423,1.25,-0.2594,-0.0256,False,2.2347,1.3655,atr_pct≤4.5 & breadth≥55 & turnover≥3,3
765328,563.57,71.845,42.076,-0.1018,-0.26,1.219,-0.1944,-0.0412,False,1.756,1.0973,clv≥0.5 & atr_pct≤4.5 & breadth≥55,3
189578,139.6,73.462,41.564,-0.1019,-0.4138,1.272,-0.3458,0.0797,False,2.1181,1.3369,clv≥0.85 & pct_chg≥2 & atr_pct≤4.5,3
52934,38.98,75.995,43.411,-0.1024,-0.4288,1.206,-0.5478,0.063,False,2.6849,1.7572,clv≥0.95 & breadth≥55 & turnover≥3,3
31425,23.14,77.852,45.203,-0.1027,-0.3496,1.122,-0.5582,0.1089,False,2.7098,1.968,clv≥0.95 & atr_pct≥5 & rsi6≤60,3
83250,61.3,73.074,41.986,-0.1029,-0.4131,1.263,-0.4446,0.0996,False,2.3222,1.423,clv≥0.95 & vol_ratio≥1 & breadth≥45,3
467298,344.11,76.518,42.849,-0.1037,-0.3899,1.217,-0.2754,0.0387,False,2.3742,1.5773,clv≥0.7 & pct_chg≥2 & turnover≤8,3
26734,19.69,74.213,42.983,-0.1037,-0.4568,1.228,-0.4094,0.1305,False,2.6304,1.7117,pct_chg≥2 & vol_ratio≥1.5 & range_contract≤1.2,3
438197,322.68,71.234,41.434,-0.1037,-0.2938,1.244,-0.2151,-0.0226,False,1.6911,1.0399,vol_ratio≥1 & atr_pct≤3.5 & breadth≥45,3
189986,139.9,75.352,41.261,-0.1042,-0.4445,1.307,-0.3576,0.0674,False,2.4964,1.4454,hhv60_pos≥0.95 & breadth≥55 & turnover≥1,3
273342,201.28,76.094,42.908,-0.1044,-0.3812,1.211,-0.3116,0.0483,False,2.3388,1.5569,clv≥0.85 & pct_chg≥2 & turnover≤8,3
120282,88.57,70.554,39.925,-0.1049,-0.5265,1.371,-0.364,0.1222,False,2.2189,1.2842,pct_chg≥2 & vol_ratio≥1.5 & atr_pct≤3.5,3
357759,263.45,74.935,43.369,-0.1053,-0.26,1.176,-0.2178,-0.027,False,2.1013,1.3285,vol_ratio≥1 & breadth≥55 & range_contract≤1.2,3
223166,164.33,72.063,40.916,-0.1056,-0.4149,1.293,-0.3222,0.0638,False,1.9635,1.2022,clv≥0.5 & pct_chg≥2 & atr_pct≤3.5,3
692019,509.59,74.174,43.499,-0.1059,-0.26,1.162,-0.2056,-0.0422,False,2.018,1.3037,clv≥0.7 & breadth≥55 & rsi6≤75,3
1024822,754.66,73.979,44.356,-0.1064,-0.26,1.121,-0.1536,-0.0729,False,1.9337,1.2537,pct_chg≥-3 & breadth≥55 & rsi6≤60,3
1479977,1089.82,74.524,43.428,-0.1066,-0.26,1.163,-0.1764,-0.0562,False,1.9569,1.2591,pct_chg≥-3 & breadth≥55 & turnover≤8,3
248245,182.8,74.241,41.149,-0.1067,-0.3827,1.295,-0.3165,0.0421,False,2.2308,1.2605,pct_chg≥-3 & hhv60_pos≥0.95 & breadth≥55,3
201777,148.58,76.724,43.715,-0.1067,-0.26,1.16,-0.1789,-0.0595,False,2.1526,1.4433,pct_chg≥2 & pct_chg≤3 & breadth≥55,3
1128619,831.09,74.319,43.166,-0.1068,-0.26,1.182,-0.2144,-0.0349,False,2.0719,1.31,clv≥0.5 & breadth≥55 & turnover≤15,3
1148711,845.88,76.042,43.938,-0.1071,-0.26,1.151,-0.188,-0.0535,False,2.14,1.4089,breadth≥55 & turnover≥1 & turnover≤8,3
1041889,767.22,72.225,42.49,-0.1072,-0.26,1.185,-0.1666,-0.0658,False,1.6839,1.0791,atr_pct≤4.5 & breadth≥55 & turnover≤8,3
20187,14.87,66.424,40.348,-0.1074,-0.8236,1.394,-0.8183,0.4941,False,3.2915,1.7316,clv≥0.85 & vol_ratio≥2.5,2
19641,14.46,66.32,40.319,-0.1075,-0.8494,1.397,-0.8351,0.4943,False,3.3221,1.7563,clv≥0.85 & vol_ratio≥2.5 & turnover≥1,3
125712,92.57,74.496,40.674,-0.1076,-0.4767,1.33,-0.3031,0.1097,False,2.4013,1.4349,vol_ratio≥1.5 & hhv60_pos≥0.95 & turnover≤8,3
247264,182.08,73.69,42.583,-0.1082,-0.4421,1.246,-0.2703,0.0117,False,2.6308,1.5763,pct_chg≥-3 & vol_ratio≥1.5 & breadth≥55,3
249595,183.8,74.249,41.13,-0.1084,-0.3839,1.294,-0.3184,0.0407,False,2.2326,1.2618,hhv60_pos≥0.95 & breadth≥55,2
105451,77.65,76.1,43.305,-0.1085,-0.379,1.194,-0.3998,0.0472,False,2.4333,1.6107,clv≥0.95 & pct_chg≥2 & breadth≥45,3
240050,176.77,74.664,41.083,-0.1085,-0.3984,1.299,-0.3214,0.0447,False,2.2787,1.2969,ma20_bias≥0 & hhv60_pos≥0.95 & breadth≥55,3
137124,100.97,73.785,43.62,-0.1086,-0.26,1.154,-0.2243,-0.0304,False,1.9959,1.2552,vol_ratio≥1 & breadth≥45 & range_contract≤0.8,3
1072162,789.52,72.189,42.412,-0.1091,-0.26,1.189,-0.1724,-0.0655,False,1.711,1.0864,atr_pct≤4.5 & breadth≥55 & turnover≤15,3
645860,475.6,71.765,41.661,-0.1097,-0.26,1.224,-0.193,-0.0555,False,1.7103,1.0482,atr_pct≤4.5 & hhv60_pos≥0.85 & breadth≥55,3
266899,196.54,75.72,42.158,-0.1098,-0.4452,1.261,-0.2775,0.0069,False,2.5958,1.5853,pct_chg≥2 & hhv60_pos≥0.85 & breadth≥55,3
290334,213.8,72.733,43.867,-0.1101,-0.26,1.139,-0.2657,-0.0107,False,1.9543,1.269,clv≥0.85 & breadth≥45 & rsi6≤60,3
1066880,785.63,72.125,42.388,-0.1101,-0.26,1.19,-0.1716,-0.0681,False,1.7169,1.0858,pct_chg≥-3 & atr_pct≤4.5 & breadth≥55,3
130215,95.89,69.871,41.586,-0.1105,-0.3399,1.234,-0.3343,0.0179,False,1.7542,1.0776,clv≥0.95 & atr_pct≤4.5 & breadth≥45,3
97051,71.47,79.855,46.208,-0.111,-0.26,1.077,-0.4128,0.0417,False,2.9746,2.1935,clv≥0.85 & atr_pct≥5 & breadth≥55,3
876274,645.27,74.273,43.654,-0.1119,-0.26,1.145,-0.1811,-0.0681,False,1.9471,1.256,pct_chg≥0 & breadth≥55 & range_contract≤1.2,3
234741,172.86,72.157,41.094,-0.1122,-0.4115,1.276,-0.3032,0.0388,False,1.9608,1.2108,pct_chg≥2 & atr_pct≤3.5 & turnover≤15,3
190582,140.34,73.541,40.684,-0.1123,-0.4221,1.321,-0.3607,0.062,False,2.3309,1.2862,clv≥0.5 & hhv60_pos≥0.95 & breadth≥55,3
30573,22.51,71.23,41.223,-0.1123,-0.6065,1.32,-0.6672,0.2964,False,2.7563,1.6892,clv≥0.95 & pct_chg≥2 & vol_ratio≥1.5,3
1079971,795.27,72.138,42.371,-0.1124,-0.26,1.188,-0.1758,-0.069,False,1.7189,1.0872,atr_pct≤4.5 & breadth≥55,2
9491,6.99,73.259,42.725,-0.1124,-0.26,1.163,-0.2577,-0.043,False,1.6683,1.1811,pct_chg≥2 & atr_pct≤3.5 & range_contract≤0.8,3
23388,17.22,66.577,38.421,-0.1127,-0.4227,1.404,-0.4806,0.0915,False,1.7198,0.9174,clv≥0.95 & atr_pct≤3.5 & hhv60_pos≥0.95,3
698748,514.54,70.01,41.95,-0.1127,-0.26,1.18,-0.1801,-0.0704,False,1.4862,0.9596,pct_chg≤7 & atr_pct≤3.5 & breadth≥55,3
582064,428.62,75.152,43.656,-0.1129,-0.26,1.161,-0.1829,-0.062,False,2.1959,1.405,vol_ratio≥1 & breadth≥55 & rsi6≤75,3
244018,179.69,74.686,42.14,-0.113,-0.3556,1.232,-0.3287,0.0082,False,2.21,1.3536,clv≥0.85 & ma20_bias≥0 & breadth≥55,3
199911,147.21,71.347,40.233,-0.1131,-0.3247,1.282,-0.2632,-0.019,False,1.6593,0.9852,atr_pct≤3.5 & hhv60_pos≥0.95 & breadth≥45,3
28889,21.27,74.502,43.459,-0.1133,-0.26,1.148,-0.232,-0.0493,False,1.862,1.2987,pct_chg≥2 & atr_pct≤4.5 & range_contract≤0.8,3
93832,69.1,76.282,45.094,-0.1135,-0.3218,1.113,-0.4332,0.0386,False,2.5739,1.7751,clv≥0.85 & turnover≥3 & rsi6≤60,3
5129,3.78,64.983,38.585,-0.1135,-0.9892,1.49,-0.8384,0.5117,False,3.0442,1.5907,clv≥0.95 & vol_ratio≥2.5 & atr_pct≤4.5,3
197628,145.53,71.846,40.659,-0.1148,-0.4432,1.303,-0.3242,0.0551,False,2.0391,1.2349,pct_chg≥2 & vol_ratio≥1 & atr_pct≤3.5,3
184530,135.88,72.305,40.384,-0.1148,-0.4502,1.318,-0.3548,0.0726,False,2.0642,1.2401,pct_chg≥2 & atr_pct≤3.5 & ma20_bias≥0,3
189666,139.67,76.449,44.787,-0.1149,-0.3108,1.117,-0.3177,0.0228,False,2.3822,1.6764,clv≥0.85 & atr_pct≥3.5 & rsi6≤60,3
1185883,873.26,74.518,43.408,-0.115,-0.26,1.16,-0.1831,-0.0699,False,2.0415,1.3047,pct_chg≥0 & pct_chg≤7 & breadth≥55,3
309305,227.77,79.684,46.192,-0.1155,-0.26,1.075,-0.2708,-0.0192,False,2.9358,2.1115,pct_chg≥0 & atr_pct≥5 & breadth≥55,3
577113,424.97,76.554,43.081,-0.1156,-0.4079,1.204,-0.2765,0.0035,False,2.5432,1.6537,clv≥0.5 & pct_chg≥2 & breadth≥45,3
912487,671.93,75.471,43.538,-0.1156,-0.3359,1.169,-0.2462,-0.0375,False,2.2893,1.4682,clv≥0.5 & breadth≥55 & turnover≥1,3
415136,305.7,72.567,41.329,-0.1162,-0.3665,1.262,-0.2975,-0.0006,False,2.0551,1.1986,clv≥0.7 & hhv60_pos≥0.85 & breadth≥55,3
480914,354.13,73.498,43.886,-0.1163,-0.26,1.124,-0.1885,-0.0731,False,1.8686,1.2103,pct_chg≥0 & breadth≥55 & range_contract≤0.8,3
243133,179.04,72.244,41.13,-0.1164,-0.4568,1.293,-0.2649,0.0114,False,2.2407,1.321,vol_ratio≥1.5 & atr_pct≤4.5 & breadth≥45,3
183783,135.33,75.847,40.646,-0.1166,-0.4953,1.33,-0.3652,0.0726,False,2.5538,1.5015,ma20_bias≥3 & hhv60_pos≥0.95 & breadth≥55,3
88753,65.36,71.836,40.965,-0.117,-0.5778,1.327,-0.5476,0.2411,False,2.7546,1.6384,clv≥0.85 & pct_chg≥2 & vol_ratio≥1.5,3
18234,13.43,66.321,40.002,-0.1173,-0.8698,1.409,-0.8452,0.4943,False,3.3815,1.7677,clv≥0.85 & vol_ratio≥2.5 & ma20_bias≥3,3
523678,385.62,76.805,43.646,-0.1173,-0.3468,1.162,-0.2086,-0.0407,False,2.3146,1.5847,pct_chg≥2 & turnover≤8 & rsi6≤75,3
278506,205.09,65.358,41.324,-0.1174,-0.26,1.146,-0.1813,-0.0816,False,1.1815,0.7853,pct_chg≥-3 & atr_pct≤2.5 & breadth≥55,3
1584023,1166.44,74.537,43.348,-0.1174,-0.26,1.16,-0.1909,-0.0657,False,2.0285,1.2888,pct_chg≥-3 & breadth≥55 & turnover≤15,3
1518605,1118.27,74.58,43.372,-0.1178,-0.26,1.153,-0.1853,-0.0685,False,1.9674,1.2671,breadth≥55 & turnover≤8,2
278780,205.29,65.359,41.325,-0.1178,-0.26,1.145,-0.1818,-0.082,False,1.1807,0.7853,atr_pct≤2.5 & breadth≥55 & turnover≤15,3
279190,205.59,65.35,41.317,-0.1181,-0.26,1.145,-0.1823,-0.0822,False,1.1812,0.7853,atr_pct≤2.5 & breadth≥55,2
277468,204.32,65.345,41.333,-0.1182,-0.26,1.143,-0.1817,-0.0826,False,1.1768,0.7843,atr_pct≤2.5 & breadth≥55 & turnover≤8,3
324402,238.88,77.566,44.162,-0.1185,-0.3323,1.144,-0.2672,-0.0141,False,2.44,1.6726,pct_chg≥2 & turnover≤15 & range_contract≤1.2,3
647667,476.93,77.849,45.322,-0.1185,-0.26,1.09,-0.1643,-0.0822,False,2.3557,1.6412,atr_pct≥3.5 & breadth≥55 & rsi6≤60,3
219812,161.86,71.887,40.556,-0.1186,-0.4405,1.302,-0.2832,0.0281,False,2.038,1.2204,vol_ratio≥1.5 & atr_pct≤3.5 & ma20_bias≥0,3
45046,33.17,70.794,42.523,-0.1187,-0.26,1.129,-0.2064,-0.0647,False,1.4288,0.9375,hhv60_pos≥0.95 & breadth≥55 & rsi6≤60,3
596114,438.96,76.472,42.785,-0.119,-0.4038,1.206,-0.2682,0.0086,False,2.3843,1.5861,clv≥0.5 & pct_chg≥2 & turnover≤8,3
278791,205.3,65.337,41.302,-0.1191,-0.26,1.143,-0.1811,-0.0844,False,1.1772,0.7843,pct_chg≤7 & atr_pct≤2.5 & breadth≥55,3
1152280,848.51,74.187,43.074,-0.1193,-0.2968,1.175,-0.2277,-0.0477,False,2.1044,1.3191,clv≥0.5 & pct_chg≥-3 & breadth≥55,3
5456,4.02,65.817,39.241,-0.1193,-0.9195,1.445,-0.8297,0.5082,False,3.066,1.7129,clv≥0.95 & vol_ratio≥2.5 & turnover≤15,3
66099,48.67,77.544,45.234,-0.1198,-0.26,1.09,-0.2586,-0.0403,False,2.3232,1.62,pct_chg≥2 & pct_chg≤3 & range_contract≤0.8,3
89018,65.55,78.423,43.845,-0.1199,-0.26,1.122,-0.1394,-0.104,False,1.9527,1.3558,atr_pct≤4.5 & ma20_bias≥3 & rsi6≤60,3
46857,34.5,69.138,39.949,-0.12,-0.382,1.291,-0.2739,-0.0018,False,1.6441,0.9901,pct_chg≥2 & atr_pct≤2.5 & hhv60_pos≥0.85,3
140924,103.77,72.925,43.358,-0.1204,-0.26,1.149,-0.3107,-0.0263,False,1.9648,1.268,clv≥0.95 & breadth≥55 & rsi6≤75,3
204737,150.76,71.936,40.684,-0.1204,-0.4152,1.288,-0.267,0.0085,False,1.9868,1.1923,vol_ratio≥1.5 & atr_pct≤3.5 & hhv60_pos≥0.85,3
246268,181.35,72.088,41.177,-0.1204,-0.3884,1.256,-0.2676,0.0181,False,1.9055,1.1799,vol_ratio≥1.5 & atr_pct≤3.5 & turnover≤8,3
217511,160.17,79.761,46.426,-0.1204,-0.26,1.05,-0.2412,-0.0411,False,2.5974,1.8658,atr_pct≥5 & breadth≥55 & range_contract≤0.8,3
1006862,741.43,73.9,44.158,-0.1205,-0.26,1.111,-0.1638,-0.0888,False,1.8891,1.2365,breadth≥55 & turnover≤8 & rsi6≤60,3
